case_n_substeps,timestep,substep,process,value,n_substeps,sub_dt
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013873131521072645,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013874270536656363,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013875398292775192,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013876514916774055,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013877620534284143,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013878715269251187,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013879799243963,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013880872579076498,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013881935393644232,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001388298780514042,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013884029929486352,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013885061881075333,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013886083772797226,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001388709571606239,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013888097820825146,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013889090195607062,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013890072947519289,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013891046182285026,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013892010004261032,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013892964516459176,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013893909820567214,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001389484601696943,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013895773204766803,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001389669148179674,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013897600944652502,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013898501688702249,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001389939380810768,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013900277395842518,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001390115254371032,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001390201934236236,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001390287788131479,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013903728248965824,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0001390457053261243,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013905404818466676,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013906231191672,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013907049736318865,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013907860535460536,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013908663671128143,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013909459224345803,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.00013910247275145376,,
0,,,uplift_change,0.00014000000000000037,,
0,,,diffusion_change,0.0,,
0,,,uplift_change,0.0007000000000000001,,
0,,,diffusion_change,0.0002965000000000001,,
0,,,uplift_change,0.0007000000000000001,,
0,,,diffusion_change,0.00042450750000000014,,
0,,,uplift_change,0.0007000000000000002,,
0,,,diffusion_change,0.0004938065749999999,,
0,,,uplift_change,0.0007000000000000003,,
0,,,diffusion_change,0.0005364886713437502,,
0,,,uplift_change,0.0007000000000000003,,
0,,,diffusion_change,0.0005651719248773437,,
0,,,uplift_change,0.0007000000000000003,,
0,,,diffusion_change,0.0005856844775224423,,
0,,,uplift_change,0.0007000000000000003,,
0,,,diffusion_change,0.0006010482111439347,,
0,,,uplift_change,0.0007000000000000001,,
0,,,diffusion_change,0.0006129738992055674,,
